,Content,Label
2786,Then Ricky told me that im embarrasing him and that I need to walk without my theighs shaking and that I [needed to] cover my stomach.,Unknown
2787,So now it's my turn to be to my grandchildren all that I [desired to] have as a child but never did.,Unfulfilled
2788,"Magenta sampler I had [ordered] at the same time, so I guess I can live with it.",Fulfilled
2789,"My friend moved the horses out on September 6th, while I was away, and made quick work of the small paddock I had [arranged to] keep them in until we could fix up the rest of the fences.",Fulfilled
2790,"All I could think was that I [needed to] get out of this house, but I seemed drawn into the bathroom.",Unfulfilled
2791,"I [asked for] iced lemon tea, he prepared me coffee.",Unfulfilled
2792,My arms [ached to] hold her.,Fulfilled
2793,"Anyhow, this all lasted a couple of seconds and soon Judy and I were sitting down and had [ordered] Thai coconut chicken with yellow beans, mixed vegetables and a bottle of beer Lao which we devoured over chit chat about this and that.",Fulfilled
2794,"I tried to make the most of it, because I had [arranged to] bring him to his new babysitter at 8am, which is often his morning naptime.",Fulfilled
2795,"The draught of living death,' said Snape. 'I [needed to] see if you would change forms after taking the potion.",Fulfilled
2796,"Well, the half an inch I [asked for] turned into about two inches off.",Unfulfilled
2797,There were many days my body [ached to] be going door-to-door for R.L. Polk.,Unknown
2798,"We might have had dessert, green tea ice cream that I had [ordered] and became a fan of thanks to Lauren and dude's introducing me, and split it between the three of us.",Fulfilled
2799,"It was very important that I collapse into bed at that point, because at that point no entertainment-based utilities had been [arranged to] pipe into my house, meaning that there was absolutely nothing else to do.",Unfulfilled
2800,"I made it clear that I was voting for Obama (he's not my dream candidate, but what other choice do I have?!), so he [needed to] temper any rude comments he was about to make.",Unknown
2801,"We [asked for] nights, so that my mom could be there in the daytime.",Unknown
2802,"My wife and I, at first opportunity, maneuvered the debris on I-10 to discover that a great deal of Waveland, Ms, the small town we called home, the small town in which we had just bought our first home, the small town in which we [desired to] raise a family, was largely underwater.",Unknown
2803,"All the blood tests came back clear, but we still had to do the skin sweat test that the ped had [ordered] to rule out cystic fibrosis.",Fulfilled
2804,"I [arranged to] meet a Japanese girl whom I don't even know, just because I happened to stumble accidentally in her livejournal and read she was coming to Greece.",Fulfilled
2805,I just [needed to] clear it with Tom.,Unknown
2806,"There is just so much going on (I [asked for] all of it, so I am not complaining!) all at the same time.",Fulfilled
2807,I had [ordered] a banana milk shake and he opt for an ice coffee.,Fulfilled
2808,"So through him I [arranged to] go there for a week, to spend some time with Michael, to get fit and sharp to go on some of these trials I was going on.",Fulfilled
2809,"She told us everything looked fine we should expect our final approval in a week (September 26th), and if that date changed or any other changes were [required that] she'd call immediately.",Unknown
2810,We [scheduled] a meeting at 2sumn to stand up for our department.,Unknown
2811,But I love how my manager was on my ass to change my availability to day hours and I only get [scheduled] for the evening hours.,Fulfilled
2812,I wrote to the transportation office and [requested] some bus stop signs for our road and they added them today!,Fulfilled
2813,I thought I had [ordered] trout.,Fulfilled
2814,We promptly [arranged to] meet in front of the pantheon and soon fell into each others' arms.,Fulfilled
2815,"She then told me and the art teacher that two planes had crashed into the WTC, and into the Pentagon, that it was a terrorist attack, and that we [needed to] go into a lockdown situation.",Unknown
2816,"Plus, our teacher had [ordered] a ""pluck"" (heart lungs and liver) from the abs and entertained us by blowing up the lungs.",Fulfilled
2817,"Once I found a few, I then called the organizations and [requested] an interview.",Fulfilled
2818,"And last nonsense but not the least, today I bought a book I had [ordered] four or five weeks ago.",Fulfilled
2819,"Every time my mom had [arranged to] have our pictures taken, Jen would always get injured and have a huge goose egg on her face.",Fulfilled
2820,"As a couple of us [needed to] get home early, we split up about halfway down the trail, and my friend Carly and I took a route that led us directly along the Manitou River.",Unknown
2821,It started to rain after we had [ordered] and we rushed out the park because everyone else was waiting for us.,Fulfilled
2822,"The piano solo went on, bringing with it the dreams I had when I was a kid -- like when I was about 4 or 5, I truly [desired to] be a pianist and yet I could not voice it out loud because I thought it was too expensive for my family; or when I got to learn some classical guitar stuff and wished that I could bring out my full potential in music.",Unfulfilled
2823,"But it was fun hanging out with them, and I got to have some Greek food which was pretty good minus the cheesy/yogurty drink someone had [ordered] which tasted like someone had poured crap down my throat haha.",Fulfilled
2824,"This began when we arrived at a ""modern adult living community"" (aka retired old people suburbiaville) that bud (Mike's dad) had somehow [arranged to] rent a house in.",Fulfilled
2825,"Don kept bugging me to come down to Indy for the white Wolf party at Gen Con, and since there were going to be free drinks and I [needed to] release a bit of tension after the stress of the past couple of days, I put on my most sexy, gothy outfit and headed out.",Fulfilled
2826,"I found she had talked to judge Bonnie earlier, and that Bonnie was holding one of her fantabulous purse parties and [asked for] me, specifically!",Unknown
2827,"It was a job that was kind of foisted upon me when I was cornered by Teresa in human Resources who [demanded] ""Aren't you going to throw a baby shower for Stephanie?"" mind you, she didn't ask this in an inquisitive way, but more in an accusatory, you-are-a-bad-person-if-you-weren't-plan Ning-on-throwing-a-shower kind of way.",Fulfilled
2828,"We had [ordered] 2 kinds of flax, one that was called ""fiber flax"", and the other was ""Evelyn"".",Fulfilled
2829,They called Purolator and [arranged to] have my machine delivered tomorrow night between 6pm-8pm.,Unknown
2830,"By about 90 I was starting to feel a real ache in my scapula, and so I grabbed some pain relief and went to have a cuppa (after Jenny told me I [needed to] take a break, even though I was only there for 4 hours)",Fulfilled
2831,When we were about to leave the counter (I paid for the bike already) she [asked for] our boarding passes back.,Fulfilled
2832,Aizen had [ordered] me to guard her.,Fulfilled
2833,"Well, from then and when the game was in August, we tried to save what we could and we [arranged to] make a day trip out of it.",Fulfilled
2834,"Unfortunately the apartment [required that] she also send her income tax returns and cosigner's agreement through fax, so I had to call her.",Unfulfilled
